Student Id,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
5713,1.0,16.0,2.0,9500.0,1.0,1.0,127.0,1.0,2.0,38.0,4.0,9.0,119.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,12.0,7.0,12.599999999999998,0.0,0.0,8.0,12.0,7.0,12.599999999999998,0.0,,unidentified,1.74
4208,1.0,39.0,1.0,9500.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,8.0,,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,not recorded,7.0,12.0,3.0,13.766666666666666,0.0,not known,7.0,11.0,3.0,12.066666666666668,0.0,13.9,-0.3,0.79
4813,1.0,1.0,1.0,9130.0,1.0,1.0,133.0,1.0,3.0,1.0,2.0,4.0,126.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,7.0,3.0,13.666666666666666,0.0,0.0,5.0,5.0,5.0,13.2,0.0,7.6,2.6,0.32
7779,1.0,39.0,1.0,8014.0,unidentified,1.0,130.0,1.0,37.0,37.0,9.0,6.0,134.0,0.0,0.0,0.0,,,1.0,35.0,0.0,2.0,8.0,8.0,8.0,13.625,0.0,1.0,7.0,7.0,7.0,14.0,0.0,8.9,,3.51
2240,1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,19.0,37.0,7.0,7.0,127.0,unidentified,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,9.4,-0.8,-3.12
6621,1.0,1.0,1.0,171.0,1.0,1.0,124.0,1.0,19.0,1.0,9.0,9.0,unidentified,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74
5892,1.0,44.0,1.0,9003.0,1.0,39.0,160.0,1.0,37.0,38.0,9.0,6.0,160.0,0.0,0.0,0.0,1.0,,1.0,20.0,,0.0,6.0,8.0,6.0,12.625,0.0,0.0,6.0,10.0,6.0,13.2,0.0,16.2,0.3,-0.92
4714,1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,37.0,37.0,0.0,0.0,117.8,1.0,unidentified,0.0,1.0,0.0,0.0,21.0,not recorded,0.0,5.0,8.0,3.0,13.0,0.0,0.0,5.0,7.0,4.0,11.5,1.0,7.6,2.6,unidentified
1487,1.0,1.0,2.0,9147.0,1.0,1.0,120.0,1.0,1.0,37.0,4.0,9.0,113.4,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,unidentified,0.6,2.02
6852,1.0,1.0,1.0,9070.0,1.0,1.0,130.0,1.0,38.0,37.0,3.0,6.0,135.6,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,5.0,12.0,0.0,0.0,6.0,10.0,2.0,11.333333333333334,0.0,8.9,1.4,3.51
3855,1.0,,2.0,9070.0,1.0,1.0,121.0,1.0,19.0,19.0,3.0,3.0,116.1,1.0,unidentified,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,0.0,,7.0,5.0,13.2,,12.7,3.7,-1.7
5315,1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,19.0,19.0,7.0,7.0,130.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,0.0,6.0,10.0,5.0,13.6,0.0,13.9,-0.3,0.79
9290,1.0,17.0,1.0,9853.0,1.0,1.0,160.0,1.0,19.0,38.0,5.0,7.0,not known,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,,13.0,0.0,0.0,0.0,9.4,-0.8,-3.12
6858,1.0,39.0,1.0,8014.0,0.0,,155.0,1.0,19.0,37.0,4.0,5.0,117.5,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,6.0,4.0,13.25,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7
2124,1.0,17.0,1.0,9130.0,1.0,1.0,156.0,1.0,2.0,9.0,3.0,5.0,166.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,11.25,0.0,0.0,5.0,6.0,4.0,12.5,unidentified,7.6,2.6,0.32
7026,1.0,1.0,3.0,9500.0,1.0,1.0,134.0,1.0,1.0,37.0,8.0,7.0,120.5,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,7.0,12.0,7.0,11.716666666666663,0.0,0.0,8.0,,4.0,10.868,0.0,15.5,2.8,-4.06
7453,1.0,53.0,1.0,9147.0,1.0,42.0,130.0,,1.0,19.0,143.0,172.0,133.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,6.0,11.0,17.0,11.0,11.545454545454543,0.0,3.0,9.0,13.0,8.0,12.88888888888889,0.0,8.9,1.4,3.51
3448,1.0,15.0,1.0,9670.0,,1.0,130.0,26.0,42.0,1.0,2.0,7.0,130.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,,6.0,6.0,13.5,0.0,0.0,6.0,9.0,5.0,13.0,0.0,8.9,1.4,3.51
9900,1.0,1.0,1.0,9147.0,1.0,1.0,150.0,1.0,34.0,19.0,0.0,4.0,152.8,1.0,0.0,0.0,1.0,1.0,not known,18.0,0.0,0.0,5.0,7.0,4.0,12.75,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32
8754,1.0,1.0,not recorded,9147.0,1.0,1.0,116.0,1.0,1.0,not known,3.0,unidentified,113.6,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,5.0,6.0,3.0,14.0,0.0,0.0,unidentified,8.0,5.0,12.4,0.0,11.1,0.6,2.02
1201,1.0,1.0,2.0,,1.0,1.0,112.0,1.0,37.0,37.0,191.0,182.0,106.1,1.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,,7.0,7.0,13.857142857142858,0.0,0.0,7.0,8.0,7.0,12.571428571428571,0.0,8.9,1.4,3.51
1125,1.0,1.0,1.0,9670.0,1.0,1.0,136.0,1.0,2.0,38.0,143.0,163.0,,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,4.0,12.5,0.0,0.0,6.0,12.0,1.0,10.0,,16.2,0.3,-0.92
6873,1.0,1.0,3.0,9500.0,1.0,1.0,140.0,6.0,2.0,3.0,5.0,2.0,124.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,7.0,9.0,5.0,12.32,0.0,0.0,7.0,9.0,5.0,11.9,0.0,12.4,0.5,1.79
1644,1.0,53.0,1.0,9991.0,0.0,1.0,140.0,1.0,38.0,38.0,191.0,193.0,135.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,6.0,11.0,18.0,,12.375,0.0,3.0,9.0,15.0,5.0,12.6,0.0,8.9,1.4,
2123,1.0,1.0,1.0,171.0,1.0,1.0,131.0,1.0,19.0,38.0,4.0,5.0,132.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,unidentified,0.0,0.0,,7.6,2.6,0.32
1565,1.0,1.0,,9070.0,1.0,1.0,145.0,1.0,1.0,38.0,5.0,7.0,127.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,4.0,12.0,0.0,0.0,6.0,8.0,2.0,11.333333333333334,0.0,10.8,1.4,1.74
5411,2.0,39.0,1.0,9254.0,1.0,1.0,130.0,1.0,not recorded,37.0,4.0,7.0,120.0,1.0,0.0,0.0,1.0,,0.0,34.0,0.0,0.0,6.0,7.0,5.0,12.4,0.0,0.0,6.0,,5.0,12.8,0.0,9.4,-0.8,-3.12
7491,1.0,17.0,not known,9238.0,1.0,1.0,133.0,1.0,19.0,19.0,5.0,7.0,123.6,0.0,0.0,0.0,,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,,7.0,6.0,14.0,0.0,15.5,2.8,-4.06
2075,1.0,17.0,1.0,9853.0,1.0,1.0,119.0,1.0,3.0,3.0,132.0,132.0,110.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,,9.0,6.0,11.833333333333334,0.0,0.0,7.0,7.0,6.0,14.333333333333334,0.0,,0.6,2.02
7685,1.0,1.0,6.0,9500.0,1.0,1.0,137.0,1.0,1.0,3.0,3.0,2.0,121.3,1.0,0.0,0.0,,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,12.6,0.0,not recorded,7.0,7.0,6.0,12.6,0.0,7.6,2.6,0.32
8502,1.0,1.0,2.0,9500.0,1.0,1.0,152.0,not recorded,37.0,37.0,9.0,9.0,139.0,1.0,0.0,0.0,1.0,,0.0,18.0,0.0,0.0,7.0,7.0,,14.333333333333334,0.0,0.0,7.0,,6.0,14.333333333333334,0.0,7.6,,0.32
1011,1.0,17.0,4.0,not known,1.0,1.0,129.0,1.0,3.0,1.0,2.0,7.0,132.5,1.0,,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,10.0,0.0,10.8,1.4,1.74
2267,2.0,39.0,1.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,6.0,130.2,0.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,0.0,5.0,13.0,4.0,12.333333333333334,0.0,0.0,5.0,14.0,2.0,10.0,4.0,16.2,0.3,-0.92
8799,1.0,39.0,1.0,9500.0,1.0,not known,130.0,1.0,37.0,37.0,9.0,7.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,,8.0,12.0,7.0,12.457142857142856,0.0,3.0,8.0,12.0,7.0,12.457142857142856,0.0,12.7,3.7,-1.7
5273,1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,19.0,38.0,3.0,9.0,136.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,12.4,0.5,1.79
6506,1.0,1.0,1.0,,1.0,1.0,not recorded,1.0,37.0,37.0,8.0,8.0,138.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,,13.428571428571429,0.0,0.0,6.0,7.0,6.0,14.142857142857142,0.0,13.9,-0.3,0.79
9697,1.0,42.0,1.0,,1.0,1.0,120.0,1.0,34.0,34.0,0.0,0.0,128.2,1.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,6.0,10.0,12.0,7.0,11.285714285714286,0.0,2.0,8.0,8.0,,13.0,0.0,9.4,-0.8,-3.12
1380,1.0,7.0,1.0,9070.0,1.0,3.0,133.1,1.0,,5.0,2.0,2.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,2.0,16.0,0.0,0.0,3.0,3.0,1.0,16.0,0.0,7.6,2.6,0.32
7927,1.0,17.0,2.0,9853.0,1.0,1.0,141.0,1.0,3.0,1.0,1.0,5.0,130.2,1.0,0.0,0.0,1.0,unidentified,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.4,1.0,0.0,6.0,7.0,4.0,10.75,0.0,12.7,3.7,-1.7
6514,1.0,1.0,1.0,9853.0,1.0,1.0,129.0,1.0,19.0,38.0,2.0,7.0,126.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,5.0,12.2,0.0,0.0,6.0,10.0,4.0,11.5,0.0,not known,2.6,0.32
5702,1.0,44.0,1.0,9070.0,1.0,39.0,130.0,1.0,1.0,1.0,4.0,10.0,130.0,1.0,,0.0,1.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,6.0,12.0,0.0,5.0,9.0,9.0,8.0,12.75,0.0,16.2,0.3,-0.92
1258,1.0,1.0,1.0,9500.0,1.0,1.0,154.0,1.0,19.0,19.0,3.0,3.0,142.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,8.0,8.0,7.0,13.714285714285714,0.0,0.0,8.0,8.0,7.0,13.714285714285714,0.0,unidentified,3.7,-1.7
8414,5.0,7.0,1.0,9500.0,1.0,40.0,150.0,1.0,37.0,37.0,4.0,9.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1.0,8.0,11.0,7.0,13.742857142857144,0.0,1.0,8.0,11.0,7.0,13.742857142857144,0.0,12.7,3.7,-1.7
9786,1.0,1.0,3.0,171.0,1.0,1.0,147.0,1.0,12.0,19.0,,,151.6,1.0,not known,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79
1888,1.0,39.0,1.0,9119.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,98.7,0.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,5.0,12.0,3.0,10.0,0.0,0.0,5.0,10.0,3.0,12.4,0.0,12.4,0.5,1.79
3468,not known,1.0,3.0,9773.0,1.0,1.0,140.0,1.0,1.0,39.0,4.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,,6.0,not known,5.0,11.8,0.0,0.0,6.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92
7020,1.0,43.0,1.0,9991.0,0.0,,120.0,1.0,19.0,37.0,3.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,,1.0,11.0,,13.9,-0.3,0.79
6744,1.0,15.0,1.0,9147.0,1.0,,133.1,21.0,1.0,3.0,192.0,3.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0,5.0,10.0,1.0,11.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,,0.6,2.02
4938,1.0,17.0,1.0,,1.0,1.0,125.0,1.0,3.0,3.0,2.0,3.0,118.0,1.0,0.0,not known,,1.0,0.0,19.0,0.0,,6.0,12.0,4.0,10.8,0.0,0.0,6.0,14.0,3.0,11.0,0.0,13.9,-0.3,0.79
1083,1.0,1.0,6.0,9500.0,1.0,1.0,138.0,1.0,37.0,37.0,9.0,8.0,127.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.26,0.0,0.0,8.0,8.0,8.0,14.28625,,15.5,2.8,-4.06
4638,1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,1.0,1.0,3.0,4.0,112.0,0.0,0.0,0.0,1.0,,0.0,19.0,0.0,0.0,6.0,7.0,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,12.4,0.5,1.79
4805,1.0,17.0,1.0,9500.0,1.0,1.0,142.0,1.0,,37.0,5.0,5.0,131.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,14.731428571428571,0.0,0.0,8.0,,7.0,14.731428571428571,0.0,10.8,1.4,1.74
9163,1.0,,1.0,9130.0,1.0,1.0,136.0,1.0,19.0,19.0,90.0,8.0,133.9,,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,13.0,0.0,0.0,5.0,11.0,3.0,12.0,2.0,10.8,1.4,1.74
9490,1.0,not recorded,1.0,,1.0,1.0,168.0,1.0,1.0,1.0,5.0,5.0,161.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,16.142857142857142,0.0,0.0,8.0,9.0,,0.0,0.0,16.2,0.3,-0.92
5165,1.0,39.0,1.0,9670.0,1.0,1.0,140.0,,37.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,0.0,unidentified,28.0,0.0,0.0,6.0,8.0,1.0,10.0,0.0,0.0,6.0,,0.0,0.0,0.0,10.8,1.4,1.74
1308,1.0,17.0,2.0,171.0,1.0,1.0,131.0,1.0,2.0,1.0,3.0,3.0,148.9,1.0,0.0,,1.0,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unidentified,0.0,9.4,-0.8,-3.12
2342,1.0,not recorded,2.0,9773.0,1.0,1.0,125.0,1.0,1.0,38.0,5.0,6.0,115.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,12.4,0.5,1.79
2470,1.0,1.0,1.0,9238.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,4.0,124.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,6.0,11.5,0.0,0.0,6.0,11.0,5.0,14.0,0.0,11.1,0.6,2.02
6263,1.0,43.0,1.0,8014.0,0.0,1.0,113.0,1.0,37.0,37.0,0.0,6.0,128.2,0.0,not recorded,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12
9769,1.0,44.0,1.0,9003.0,1.0,39.0,160.0,1.0,37.0,38.0,9.0,9.0,160.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,11.0,5.0,13.0,0.0,15.5,,-4.06
1967,1.0,39.0,2.0,8014.0,0.0,1.0,141.0,1.0,37.0,37.0,9.0,9.0,150.5,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,6.0,7.0,6.0,13.166666666666666,0.0,0.0,6.0,8.0,6.0,15.625,0.0,12.4,0.5,1.79
6209,1.0,1.0,1.0,9119.0,1.0,1.0,142.0,1.0,1.0,38.0,unidentified,3.0,129.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,15.0,0.0,10.8,,1.74
8837,1.0,1.0,1.0,,1.0,1.0,133.1,1.0,1.0,3.0,9.0,9.0,116.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,6.0,8.0,6.0,11.5,0.0,0.0,6.0,8.0,6.0,11.0,0.0,16.2,0.3,-0.92
8681,2.0,39.0,1.0,9991.0,0.0,1.0,120.0,1.0,19.0,37.0,3.0,9.0,132.9,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,5.0,11.0,4.0,10.75,0.0,0.0,5.0,11.0,4.0,11.333333333333334,0.0,13.9,-0.3,0.79
9828,1.0,17.0,1.0,9254.0,1.0,unidentified,134.0,1.0,19.0,1.0,9.0,4.0,124.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,7.6,,0.32
5126,1.0,1.0,1.0,171.0,1.0,1.0,141.0,1.0,19.0,19.0,5.0,10.0,135.8,1.0,0.0,0.0,1.0,1.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06
2541,1.0,17.0,1.0,9500.0,1.0,1.0,137.0,1.0,1.0,1.0,9.0,9.0,127.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,10.0,5.0,13.46,0.0,0.0,7.0,8.0,7.0,12.2375,0.0,11.1,0.6,2.02
4295,1.0,1.0,1.0,9147.0,1.0,1.0,108.0,41.0,unidentified,3.0,9.0,9.0,,0.0,,1.0,0.0,0.0,0.0,19.0,1.0,,5.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51
1295,1.0,17.0,1.0,9147.0,1.0,1.0,137.0,1.0,1.0,37.0,5.0,9.0,131.4,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,8.0,2.0,10.0,0.0,0.0,5.0,7.0,1.0,10.0,0.0,7.6,2.6,0.32
2233,1.0,17.0,2.0,8014.0,0.0,1.0,134.0,not recorded,1.0,19.0,4.0,99.0,126.0,,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,7.6,2.6,0.32
5738,1.0,17.0,3.0,9500.0,1.0,1.0,136.0,1.0,37.0,38.0,4.0,5.0,126.0,1.0,0.0,0.0,1.0,not recorded,0.0,19.0,0.0,0.0,8.0,8.0,7.0,15.11,0.0,0.0,8.0,8.0,7.0,15.11,not known,10.8,1.4,1.74
8976,1.0,1.0,4.0,9500.0,1.0,1.0,126.0,1.0,19.0,19.0,7.0,9.0,121.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,6.0,13.533333333333331,0.0,0.0,7.0,7.0,7.0,12.228571428571428,0.0,12.4,0.5,1.79
3781,not known,1.0,4.0,9500.0,1.0,1.0,125.0,1.0,19.0,1.0,1.0,1.0,117.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,13.03,0.0,0.0,8.0,8.0,8.0,13.21875,0.0,15.5,2.8,not known
4089,1.0,1.0,1.0,9670.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,6.0,127.2,0.0,0.0,0.0,1.0,0.0,,18.0,0.0,0.0,5.0,7.0,3.0,12.666666666666666,0.0,0.0,5.0,5.0,4.0,12.5,0.0,9.4,-0.8,-3.12
2405,1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,38.0,38.0,9.0,5.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,not recorded,16.0,4.0,11.8,0.0,0.0,6.0,15.0,2.0,12.0,0.0,16.2,0.3,-0.92
6342,1.0,,1.0,9070.0,1.0,1.0,125.0,1.0,19.0,19.0,7.0,8.0,133.4,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,4.0,6.0,6.0,4.0,13.0,0.0,2.0,6.0,7.0,5.0,12.2,0.0,13.9,-0.3,0.79
1055,1.0,17.0,1.0,9085.0,1.0,1.0,121.0,1.0,19.0,37.0,1.0,3.0,131.5,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,13.5,0.0,7.6,2.6,0.32
1736,1.0,43.0,1.0,9670.0,1.0,1.0,142.0,1.0,38.0,1.0,8.0,10.0,138.5,1.0,0.0,0.0,1.0,,not known,18.0,0.0,0.0,6.0,16.0,5.0,13.8,0.0,0.0,6.0,7.0,5.0,12.4,0.0,13.9,-0.3,0.79
6397,2.0,39.0,1.0,9991.0,0.0,3.0,130.0,1.0,3.0,1.0,1.0,10.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,5.0,5.0,5.0,14.6,0.0,0.0,5.0,not known,5.0,15.4,0.0,12.7,3.7,-1.7
6065,1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,5.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,11.833333333333334,,,1.4,1.74
5365,2.0,39.0,1.0,9670.0,1.0,1.0,150.0,1.0,37.0,19.0,9.0,4.0,135.6,0.0,0.0,0.0,1.0,0.0,1.0,43.0,0.0,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,9.0,5.0,13.0,0.0,,,not recorded
9561,1.0,15.0,1.0,9147.0,1.0,1.0,130.0,26.0,1.0,1.0,2.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,unidentified,1.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.1,0.6,2.02
8522,1.0,17.0,3.0,9500.0,1.0,,133.0,1.0,3.0,19.0,2.0,5.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,,8.0,8.0,13.427499999999998,0.0,0.0,,8.0,8.0,13.427499999999998,0.0,9.4,-0.8,-3.12
8106,1.0,43.0,1.0,9991.0,not recorded,4.0,160.0,1.0,3.0,3.0,2.0,1.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,7.0,5.0,12.6,0.0,0.0,5.0,7.0,5.0,13.714285714285714,0.0,13.9,,0.79
7393,1.0,17.0,1.0,9254.0,1.0,1.0,119.0,,1.0,1.0,4.0,,125.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,,,6.0,7.0,5.0,10.8,0.0,0.0,6.0,not known,2.0,10.5,0.0,10.8,not known,1.74
6796,1.0,1.0,2.0,9085.0,1.0,1.0,151.0,1.0,40.0,4.0,2.0,2.0,144.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,15.666666666666666,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,8.9,1.4,3.51
4348,1.0,43.0,1.0,9130.0,1.0,1.0,140.0,1.0,2.0,1.0,2.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,11.0,4.0,12.25,0.0,0.0,5.0,9.0,5.0,13.285714285714286,0.0,12.7,3.7,-1.7
4628,1.0,44.0,1.0,9130.0,1.0,39.0,120.0,1.0,37.0,37.0,7.0,8.0,120.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,6.0,7.0,5.0,11.6,0.0,1.0,6.0,12.0,2.0,11.0,0.0,12.4,0.5,1.79
7494,1.0,1.0,3.0,171.0,1.0,1.0,not recorded,1.0,38.0,37.0,4.0,,115.2,1.0,0.0,unidentified,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32
5905,1.0,17.0,2.0,9147.0,1.0,1.0,129.0,1.0,2.0,3.0,2.0,2.0,128.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,3.0,11.0,0.0,0.0,5.0,9.0,4.0,11.75,0.0,12.7,3.7,-1.7
7919,1.0,44.0,1.0,9003.0,1.0,39.0,160.0,1.0,37.0,38.0,9.0,7.0,160.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,15.333333333333334,0.0,0.0,6.0,9.0,6.0,14.0,0.0,15.5,2.8,-4.06
8389,1.0,1.0,3.0,not known,1.0,1.0,129.0,1.0,19.0,19.0,4.0,8.0,127.3,1.0,0.0,not known,1.0,0.0,1.0,20.0,0.0,not recorded,7.0,7.0,6.0,12.633333333333333,0.0,0.0,7.0,7.0,6.0,12.633333333333333,0.0,7.6,2.6,0.32
